Date,Prices,upPrices,downPrices,AvgGain,AvgLoss,RS,RSI
2018-09-20,59.66600036621094,0.0,-0.13800048828125,0.7624288286481595,0.8578572954450345,0.8887595089491322,47.05519706125107
2018-09-21,59.81999969482422,0.15399932861328125,0.0,0.7734287806919653,0.831286021641323,0.9304003201748513,48.197273407547804
2018-09-24,59.93600082397461,0.11600112915039062,0.0,0.7817145756312789,0.8100002833775127,0.9650793853697321,49.11147063853358
2018-09-25,60.19800186157226,0.26200103759764914,0.0,0.8004289354596824,0.6284288678850457,1.273698546270633,56.01879582320969
2018-09-26,61.91600036621094,1.717998504638679,0.0,0.9231431143624452,0.5111430031912677,1.8060368793055916,64.36254963806928
2018-09-27,61.50400161743164,0.0,-0.4119987487792969,0.9201431274414078,0.5405714852469318,1.7021673405897253,62.992669440606946
2018-09-28,52.95399856567383,0.0,-8.550003051757812,0.9201431274414078,0.898286002022881,1.024332033861494,50.60098920173387
2018-10-01,62.13999938964844,9.18600082397461,0.0,1.2582860674176912,0.898286002022881,1.400763303206455,58.34658091181243
2018-10-02,60.20399856567383,0.0,-1.9360008239746094,1.2582860674176912,0.9500004904610785,1.3245109661016994,56.98019864896395
2018-10-03,58.959999084472656,0.0,-1.2439994812011719,1.0997145516531819,1.0388575962611621,1.058580652065349,51.422840829835245
2018-10-04,56.36600112915039,0.0,-2.5939979553222656,1.0997145516531819,1.2087143489292695,0.9098217065325283,47.639091304727096
2018-10-05,52.38999938964844,0.0,-3.976001739501953,1.0177143641880586,1.492714473179409,0.681787697831037,40.539462781796
2018-10-08,50.11199951171875,0.0,-2.2779998779296875,1.0177143641880586,1.6502857208251958,0.6166897958004319,38.14521483356709
2018-10-09,52.56000137329102,2.4480018615722727,0.0,1.1925716400146495,1.5091430119105749,0.7902310321835264,44.141287799021654
2018-10-10,51.3759994506836,0.0,-1.1840019226074219,0.991714477539063,1.5937145778111048,0.6222660514915652,38.35782983435011
2018-10-11,50.44599914550781,0.0,-0.9300003051757884,0.991714477539063,1.6502859933035718,0.6009349176828626,37.53649889482296
2018-10-12,51.75600051879883,1.3100013732910156,0.0,1.0742860521589013,1.6502859933035718,0.6509696237610163,39.42953367476654
2018-10-15,51.91799926757813,0.16199874877930398,0.0,1.0775715964181092,1.6502859933035718,0.6529605176258009,39.5024872441399
2018-10-16,55.31800079345703,3.400001525878899,0.0,1.3017144884381986,1.6502859933035718,0.788781152915443,44.096012059935276
2018-10-17,54.35599899291992,0.0,-0.9620018005371094,1.1790003095354358,1.7190004076276513,0.6858638917733266,40.6832304268573
2018-10-18,52.78200149536133,0.0,-1.5739974975585938,1.1790003095354358,1.8020003182547437,0.6542730861875263,39.550488468344625
2018-10-19,52.0,0.0,-0.7820014953613281,1.1790003095354358,1.2471430642264234,0.945360915964156,48.595656888460624
2018-10-22,52.18999862670898,0.18999862670897727,0.0,0.536428724016462,1.2471430642264234,0.43012605322004294,30.07609379967451
2018-10-23,58.82799911499024,6.638000488281264,0.0,1.0105716160365523,1.10885729108538,0.9113630979937707,47.68131701142327
2018-10-24,57.70000076293945,0.0,-1.1279983520507884,1.0105716160365523,1.1005714961460669,0.9182244130211693,47.86845620294145
2018-10-25,62.97200012207031,5.271999359130859,0.0,1.3871429988316137,0.9152859279087622,1.515529690269517,60.246941076936416
2018-10-26,66.18000030517578,3.2080001831054688,0.0,1.616285869053433,0.6312858036586226,2.560307644629791,71.91253959448265
2018-10-29,66.97000122070311,0.7900009155273295,0.0,1.6727145058768136,0.468571526663645,3.569816795713111,78.11728468112578
2018-10-30,65.98000335693361,0.0,-0.9899978637695028,1.4978572300502226,0.5392856597900381,2.7774838860602906,73.5273523286172
2018-10-31,67.46399688720703,1.4839935302734233,0.0,1.6038567679268958,0.4547140938895079,3.5271762839104364,77.91117603363502
2018-11-01,68.85600280761719,1.3920059204101562,0.0,1.7032857622419069,0.3882855006626659,4.38668392029834,81.43570302627641
2018-11-02,69.28199768066406,0.425994873046875,0.0,1.6401424407958969,0.3882855006626659,4.224063061836598,80.85781147426587
2018-11-05,68.27999877929689,0.0,-1.0019989013671733,1.6285711015973752,0.4598568507603211,3.541474045465926,77.98071749417196
2018-11-06,68.21199798583984,0.0,-0.06800079345704546,1.3857138497488823,0.46471405029296725,2.9818634682452445,74.88613037652226
2018-11-07,69.63200378417969,1.4200057983398438,0.0,1.4871428353445855,0.395999635968888,3.7554146526069636,78.97133955601979
2018-11-08,70.27999877929689,0.6479949951172017,0.0,1.5334281921386714,0.2835712432861313,5.407558870810464,84.39343250429606
2018-11-09,70.10199737548828,0.0,-0.17800140380860796,1.5334281921386714,0.24042837960379412,6.377900124210099,86.4460078997469
2018-11-12,66.25599670410156,0.0,-3.8460006713867188,1.5198568616594588,0.5151427132742741,2.9503607883709915,74.68585646800202
2018-11-13,67.74600219726561,1.4900054931640483,0.0,1.1521429334368005,0.5151427132742741,2.2365509668451287,69.10291201208045
2018-11-14,68.80000305175781,1.0540008544922017,0.0,1.227428708757672,0.43457140241350345,2.824458079709877,73.85250461221267
2018-11-15,69.68800354003906,0.88800048828125,0.0,0.9142859322684141,0.43457140241350345,2.1038796551974963,67.78225604444799
2018-11-16,70.86199951171875,1.1739959716796875,0.0,0.7689999171665727,0.43457140241350345,1.7695594162334083,63.89317397783086
2018-11-19,70.69400024414062,0.0,-0.167999267578125,0.712571280343192,0.44657135009765525,1.5956493406649763,61.47399479839556
2018-11-20,69.49800109863281,0.0,-1.1959991455078125,0.712571280343192,0.4612857273646774,1.5447503316742692,60.70341410105763
2018-11-21,67.63800048828125,0.0,-1.8600006103515625,0.6065717424665189,0.5941429138183604,1.0209189209516656,50.51755962930504
2018-11-23,65.16600036621094,0.0,-2.4720001220703125,0.5071427481515077,0.770714351109097,0.6580164848645982,39.686968788994584
2018-11-26,69.19999694824219,4.03399658203125,0.0,0.7648571559361059,0.770714351109097,0.9924003034787632,49.80928289089377
2018-11-27,68.78399658203125,0.0,-0.4160003662109375,0.7648571559361059,0.7288573128836516,1.0493921682832879,51.20504433089207
2018-11-28,69.57399749755861,0.790000915527358,0.0,0.8212857927594887,0.7240001133510054,1.1343724643331896,53.14782135214553
2018-11-29,68.23400115966797,0.0,-1.3399963378906392,0.7198568071637855,0.8197141374860512,0.878180299990294,46.75697535507279
2018-11-30,70.09600067138672,1.86199951171875,0.0,0.8065714154924676,0.8197141374860512,0.9839667008380624,49.59592821907835
2018-12-03,71.697998046875,1.6019973754882812,0.0,0.9209997994559161,0.806999751499722,1.141264043445289,53.29861335592212
2018-12-04,71.94000244140625,0.24200439453125,0.0,0.9382858276367197,0.5322854178292421,1.762749450216431,63.80417341421745
2018-12-06,72.61199951171875,0.6719970703125,0.0,0.8798566545758949,0.5322854178292421,1.6529790693198252,62.30652508478397
2018-12-07,71.59400177001953,0.0,-1.0179977416992188,0.8045708792550234,0.6049995422363291,1.3298702281343815,57.079154541549755
2018-12-10,73.02999877929688,1.4359970092773438,0.0,0.8437134878976015,0.6049995422363291,1.3945688037694817,58.23882786638578
2018-12-11,73.35199737548828,0.32199859619140625,0.0,0.7828565325055814,0.6049995422363291,1.2939787187471565,56.40761652112691
2018-12-12,73.31999969482422,0.0,-0.0319976806640625,0.7828565325055814,0.595285143171039,1.3150950288047907,56.80522883260357
2018-12-13,75.35800170898438,2.0380020141601562,0.0,0.9284281049455926,0.5098566327776238,1.8209591584356823,64.55106423609004
2018-12-14,73.14199829101562,0.0,-2.21600341796875,0.9284281049455926,0.5352854047502801,1.7344543615545065,63.42963283426273
2018-12-17,69.68399810791016,0.0,-3.4580001831054688,0.9284281049455926,0.6057139805385054,1.5327830209898416,60.51773911492868
2018-12-18,67.40599822998047,0.0,-2.2779998779296875,0.6402854919433604,0.7684282575334832,0.833240430275901,45.45178125656432
2018-12-19,66.59400177001953,0.0,-0.8119964599609375,0.6402854919433604,0.7967136928013403,0.8036581995874079,44.55712283908598
2018-12-20,63.07600021362305,0.0,-3.5180015563964844,0.5838568551199776,1.047999518258232,0.5571155758643322,35.778691350838585
2018-12-21,63.95399856567383,0.8779983520507812,0.0,0.6465710231236049,0.9522854941231864,0.678967627999976,40.439590178923076
2018-12-24,59.07799911499024,0.0,-4.875999450683587,0.513571058000837,1.300571169172014,0.3948811646561357,28.30930509793508
2018-12-26,65.21800231933594,6.140003204345696,0.0,0.8377143314906524,1.300571169172014,0.6441126416972388,39.17691679764185
2018-12-27,63.22600173950195,0.0,-1.9920005798339844,0.8204283033098488,1.4428569248744414,0.5686137614658108,36.24944364471612
2018-12-28,66.77400207519531,3.5480003356933594,0.0,1.0258571079799101,1.4428569248744414,0.7109901822519105,41.5543110432197
2018-12-31,66.55999755859375,0.0,-0.2140045166015625,1.0258571079799101,1.385428837367466,0.7404617836086053,42.54398404964462
2019-01-02,62.02399826049805,0.0,-4.535999298095703,0.9232858930315285,1.7094287872314449,0.5401136917360934,35.069728594338386
2019-01-03,60.071998596191406,0.0,-1.9519996643066406,0.900285993303571,1.848857334681919,0.4869418404630219,32.74787400638293
2019-01-04,63.53799819946289,3.4659996032714844,0.0,1.1478573935372485,1.8465717860630575,0.62161536432034,38.333095381152525
2019-01-07,66.99199676513672,3.453998565673828,0.0,1.2490000043596534,1.8465717860630575,0.6763885454042142,40.3479579515453
2019-01-08,67.06999969482422,0.0780029296875,0.0,1.254571642194475,1.6882858276367183,0.743103816698289,42.631070483560976
2019-01-09,67.70600128173828,0.6360015869140625,0.0,1.3000003269740508,1.4412858145577563,0.9019726093487865,47.42300729859677
2019-01-10,68.99400329589844,1.2880020141601562,0.0,1.3920004708426335,1.2785715375627784,1.0887153592485517,52.123682359487894
2019-01-11,69.45200347900389,0.45800018310545454,0.0,1.4247147696358802,1.2205717904227116,1.167251923086367,53.85861748015396
2019-01-14,66.87999725341797,0.0,-2.5720062255859233,1.4247147696358802,1.1530006953648144,1.2356582050326468,55.2704434985223
2019-01-15,68.88600158691406,2.0060043334960938,0.0,1.5052866254534025,1.1530006953648144,1.3055383500676236,56.62618234172209
2019-01-16,69.20999908447266,0.32399749755859375,0.0,1.5284293038504448,0.8047150203159867,1.8993423327059036,65.5094195425099
2019-01-17,69.46199798583984,0.2519989013671875,0.0,1.1078575679234086,0.8047150203159867,1.3767079524480446,57.92499457200936
2019-01-18,60.45199966430664,0.0,-9.009998321533203,1.1078575679234086,1.3060005732945024,0.8482826046000421,45.8957197610809
2019-01-22,59.78400039672852,0.0,-0.6679992675781179,0.8544289725167401,1.3537148066929394,0.63117354430367,38.69444465353385
2019-01-23,57.51800155639648,0.0,-2.2659988403320455,0.8544289725167401,1.5002858298165453,0.5695107929008565,36.28587936297368
2019-01-24,58.30199813842773,0.78399658203125,0.0,0.9104287283761151,1.1762858799525664,0.7739859364909047,43.62976732622327
2019-01-25,59.40800094604492,1.1060028076171946,0.0,0.9894289289202004,1.0368573325020922,0.9542575414233316,48.82967168842667
2019-01-28,59.2760009765625,0.0,-0.13199996948242188,0.7418575286865229,1.0462859017508366,0.7090390183458569,41.48758517123389
2019-01-29,59.49200057983398,0.21599960327147727,0.0,0.5105718885149264,1.0462859017508366,0.48798505997313385,32.795024163881365
2019-01-30,61.75400161743164,2.2620010375976634,0.0,0.6665717533656524,1.0462859017508366,0.637083757174041,38.915770459648606
2019-01-31,61.40399932861328,0.0,-0.3500022888183594,0.6211430685860765,1.0712860652378622,0.5798106488467779,36.701274881899614
2019-02-01,62.44200134277344,1.0380020141601562,0.0,0.6032859257289337,1.0712860652378622,0.5631417651222632,36.026275907113025
2019-02-04,62.57799911499024,0.13599777221680398,0.0,0.5802857535226015,1.0712860652378622,0.5416720821377978,35.13536298761244
2019-02-05,64.26999664306639,1.6919975280761506,0.0,0.7011427198137551,0.8875713348388677,0.789956471432285,44.13271965212532
2019-02-06,63.44400024414063,0.0,-0.8259963989257599,0.5578566959926056,0.9465710776192792,0.5893447509464064,37.08098891668844
2019-02-07,61.50199890136719,0.0,-1.9420013427734446,0.5347140175955631,1.0852854592459538,0.4926943533981165,33.007048782391294
2019-02-08,61.15999984741211,0.0,-0.3419990539550781,0.5167140960693354,1.1097139630998878,0.4656281828030173,31.76987098545706
2019-02-11,62.56800079345703,1.4080009460449219,0.0,0.6172855922154012,0.4661426544189448,1.3242418095912265,56.97521678366702
2019-02-12,62.36199951171875,0.0,-0.20600128173828125,0.6172855922154012,0.4331427982875279,1.425131837943283,58.76512837965607
2019-02-13,61.63399887084961,0.0,-0.7280006408691406,0.6172855922154012,0.32328578404017755,1.9094114949969028,65.62878775588723
2019-02-14,60.75400161743164,0.0,-0.8799972534179688,0.5612858363560262,0.3861427307128896,1.4535708993402274,59.24307708944123
2019-02-15,61.57600021362305,0.8219985961914062,0.0,0.5409998212541842,0.3861427307128896,1.4010358818755964,58.35130963478819
2019-02-19,61.12799835205078,0.0,-0.4480018615722656,0.5409998212541842,0.40871429443359275,1.323662589300715,56.96449197897786
2019-02-20,60.512001037597656,0.0,-0.615997314453125,0.5255712781633645,0.45271410260881595,1.1609341859127005,53.7237178939054
2019-02-21,58.24599838256836,0.0,-2.266002655029297,0.3639997754778171,0.6145714351109086,0.5922822875946518,37.19706563396939
2019-02-22,58.94200134277344,0.6960029602050781,0.0,0.4137142726353226,0.5895712716238829,0.7017205426170285,41.23594474201223
2019-02-25,59.75400161743164,0.8120002746582031,0.0,0.397571291242326,0.5895712716238829,0.6743396606610043,40.27496191512211
2019-02-26,59.571998596191406,0.0,-0.18200302124023438,0.3878571646554114,0.6025714874267568,0.6436699590810889,39.160535576189474
2019-02-27,62.94800186157226,3.3760032653808523,0.0,0.5081432887486044,0.6025714874267568,0.8432912929859957,45.74921479827131
2019-02-28,63.97600173950195,1.0279998779296946,0.0,0.5815718514578683,0.5435717446463454,1.0699081716181664,51.688678091538605
2019-03-01,58.95800018310547,0.0,-5.018001556396484,0.5815718514578683,0.7632860456194196,0.7619317224460888,43.244111717808195
2019-03-04,57.071998596191406,0.0,-1.8860015869140625,0.5815718514578683,0.8735719408307757,0.6657400773481662,39.96662422915432
2019-03-05,55.30799865722656,0.0,-1.7639999389648438,0.48100035531180246,0.9995719364711216,0.48120634219676184,32.48746163772765
2019-03-06,55.24800109863281,0.0,-0.05999755859375,0.48100035531180246,0.9891430991036552,0.48627984742316543,32.71791972866026
2019-03-07,55.31800079345703,0.06999969482421875,0.0,0.4860003335135324,0.937143053327288,0.5185978082940573,34.149779847017754
2019-03-08,56.82799911499024,1.5099983215332102,0.0,0.5938573564801902,0.8742861066545758,0.6792483055147289,40.449545387900415
2019-03-11,58.183998107910156,1.3559989929199148,0.0,0.632000241960798,0.8742861066545758,0.7228757693281025,41.95750977506718
2019-03-12,56.67200088500977,0.0,-1.5119972229003835,0.632000241960798,0.95028577532087,0.6650633508087597,39.94222505021945
2019-03-13,57.79199981689453,1.1199989318847585,0.0,0.7120001656668522,0.9062859671456468,0.7856241754567833,43.99717399971982
2019-03-14,57.99200057983398,0.20000076293944602,0.0,0.7262859344482412,0.7444286346435541,0.9756286911182561,49.38320118068469
2019-03-15,55.08599853515625,0.0,-2.9060020446777273,0.6765714372907355,0.9520002092633918,0.7106841266497529,41.54385462391439
2019-03-18,53.89799880981445,0.0,-1.1879997253417969,0.6185714176722925,1.0368573325020916,0.5965829611095939,37.366236245874774
2019-03-19,53.49399948120117,0.0,-0.40399932861328125,0.6185714176722925,1.0527142116001664,0.5875967198467283,37.011711633131675
2019-03-20,54.72000122070313,1.2260017395019602,0.0,0.4649998801095145,1.0527142116001664,0.4417152110093552,30.638173727813225
2019-03-21,54.80400085449219,0.0839996337890554,0.0,0.397571291242326,1.0527142116001664,0.3776630797431738,27.41331210048675
2019-03-22,52.90599822998047,0.0,-1.8980026245117188,0.397571291242326,0.8298571450369688,0.4790840129774563,32.39058828125934
2019-03-25,52.08399963378906,0.0,-0.8219985961914062,0.397571291242326,0.753856931413922,0.5273829485080779,34.52853451213507
2019-03-26,53.55400085449219,1.470001220703125,0.0,0.5025713784354063,0.627856935773576,0.8004552467294055,44.45849171666235
2019-03-27,54.96599960327149,1.411998748779304,0.0,0.6034284319196423,0.6235713958740224,0.9676974215179532,49.179178207767144
2019-03-28,55.7239990234375,0.7579994201660085,0.0,0.6525712694440559,0.6235713958740224,1.0465060998017492,51.136231643928504
2019-03-29,55.97200012207031,0.2480010986328125,0.0,0.562428610665456,0.6235713958740224,0.901947418349961,47.4223109244759
2019-04-01,57.83599853515625,1.8639984130859375,0.0,0.5987142835344577,0.6235713958740224,0.9601375038944433,48.98317092483673
2019-04-02,57.17599868774414,0.0,-0.6599998474121094,0.5987142835344577,0.5627144404820028,1.0639753318248215,51.54980853788255
2019-04-03,58.36199951171875,1.1860008239746094,0.0,0.6034287043980184,0.5627144404820028,1.0723533305474462,51.745680369291385
2019-04-04,53.55599975585938,0.0,-4.805999755859368,0.5891429356166294,0.9060001373291006,0.6502680422912849,39.40378324168672
2019-04-05,54.99200057983398,1.4360008239745952,0.0,0.6917144230433863,0.6984285627092629,0.9903867911131355,49.758509026240866
2019-04-08,54.63999938964844,0.0,-0.35200119018553977,0.6917144230433863,0.638714381626673,1.082979251667597,51.99184057165152
2019-04-09,54.46200180053711,0.0,-0.17799758911132812,0.6917144230433863,0.6225714002336764,1.1110603904769119,52.63044086701428
2019-04-10,55.21200180053711,0.75,0.0,0.6577142987932463,0.6225714002336764,1.0564479809807827,51.37246313796523
2019-04-11,53.683998107910156,0.0,-1.5280036926269531,0.6517143249511709,0.7317145211356016,0.8906674749870037,47.108626279887005
2019-04-12,53.540000915527344,0.0,-0.1439971923828125,0.6517143249511709,0.6064284188406798,1.0746764246257867,51.799712565762064
2019-04-15,53.2760009765625,0.0,-0.26399993896484375,0.6517143249511709,0.5665713718959253,1.1502775418573137,53.494375468561856
2019-04-16,54.67200088500977,1.3959999084472727,0.0,0.6464285169328957,0.5665713718959253,1.1409480764440028,53.291721036927484
2019-04-17,54.24599838256836,0.0,-0.42600250244141336,0.5455714634486597,0.597000122070312,0.9138548607941571,47.749433852834144
2019-04-18,54.6520004272461,0.4060020446777415,0.0,0.5204287937709263,0.597000122070312,0.8717398448197178,46.5737718429391
2019-04-22,52.54999923706055,0.0,-2.102001190185554,0.5027144295828683,0.747143064226423,0.6728489544413676,40.22173984417256
2019-04-23,52.77999877929688,0.22999954223633523,0.0,0.3860002245221824,0.747143064226423,0.5166349565485686,34.06455550281416
2019-04-24,51.73199844360352,0.0,-1.0480003356933594,0.3860002245221824,0.7748573848179409,0.4981564763854917,33.25129812790735
2019-04-25,49.5260009765625,0.0,-2.2059974670410227,0.30128587995256745,0.9324286324637282,0.32311950691227576,24.421037194616687
2019-04-26,47.02799987792969,0.0,-2.4980010986328125,0.30128587995256745,0.7675715855189742,0.39251828186013504,28.187657352390858
2019-04-29,48.29399871826172,1.2659988403320312,0.0,0.28914288112095576,0.7675715855189742,0.37669826056088185,27.362441818398963
2019-04-30,47.737998962402344,0.0,-0.555999755859375,0.28914288112095576,0.7821429116385339,0.36968037019631356,26.990265629880355
2019-05-01,46.80199813842773,0.0,-0.9360008239746165,0.28914288112095576,0.8362859998430545,0.34574640873483364,25.69179501358488
2019-05-02,48.81999969482422,2.0180015563964915,0.0,0.3797144208635623,0.8362859998430545,0.4540485204042913,31.226504070032348
2019-05-03,51.00600051879883,2.1860008239746094,0.0,0.5358573368617486,0.7271428789411293,0.7369354117062494,42.4273353366855
2019-05-06,51.06800079345703,0.062000274658203125,0.0,0.5402859279087632,0.7168573651994998,0.7536867920139215,42.9772748158976
2019-05-07,49.4119987487793,0.0,-1.6560020446777344,0.5402859279087632,0.8162860870361348,0.661883053612362,39.82729423551531
2019-05-08,48.96799850463867,0.0,-0.444000244140625,0.440571648733958,0.8480003901890366,0.5195417995453346,34.190688252260514
2019-05-09,48.39599990844727,0.0,-0.5719985961913991,0.440571648733958,0.8584286825997499,0.5132303447732984,33.91620757183448
2019-05-10,47.90399932861328,0.0,-0.4920005798339915,0.4115715026855479,0.8935715811593207,0.460591531068585,31.53458864242566
2019-05-13,45.4020004272461,0.0,-2.5019989013671804,0.4115715026855479,0.9221428462437226,0.4463207672889862,30.859044368531002
2019-05-14,46.46200180053711,1.0600013732910085,0.0,0.4708573477608817,0.9221428462437226,0.5106121569764193,33.80167136999877
2019-05-15,46.38999938964844,0.0,-0.07200241088867188,0.4708573477608817,0.8524287087576735,0.5523715272883142,35.582430982433564
2019-05-16,45.66600036621094,0.0,-0.7239990234375,0.4708573477608817,0.7465716770717076,0.6306927549243959,38.67636947670359
2019-05-17,42.20600128173828,0.0,-3.4599990844726562,0.4708573477608817,0.8152858189174107,0.5775365360654948,36.610026003322766
