Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-03-18,0.09069472551345825,0.09157525346200972,0.09069472551345825,0.09069472551345825,36937600,0.0,0.0
1981-03-19,0.09025444843413953,0.09025444843413953,0.08981417864561081,0.08981417864561081,37811200,0.0,0.0
1981-03-20,0.09069472551345825,0.09157525346200972,0.09069472551345825,0.09069472551345825,14604800,0.0,0.0
1981-03-23,0.09421683102846146,0.0950973646866364,0.09421683102846146,0.09421683102846146,22019200,0.0,0.0
1981-03-24,0.09421681021138889,0.09421681021138889,0.09377654641866685,0.09377654641866684,28156800,0.0,0.0
1981-03-25,0.09289604765252624,0.09289604765252624,0.09201551973819733,0.09201551973819733,7056000,0.0,0.0
1981-03-26,0.09069468980342918,0.09069468980342918,0.09025442600250244,0.09025442600250244,12275200,0.0,0.0
1981-03-27,0.08761285411098053,0.08761285411098053,0.08717259019613266,0.08717259019613266,12252800,0.0,0.0
1981-03-30,0.08717259019613266,0.08805311802582842,0.08717259019613266,0.08717259019613266,9900800,0.0,0.0
1981-03-31,0.08717260700830362,0.08717260700830362,0.0862920731306076,0.0862920731306076,15993600,0.0,0.0
1981-04-01,0.0858518035627245,0.0858518035627245,0.08541153371334075,0.08541153371334076,34070400,0.0,0.0
1981-04-02,0.09289600700139998,0.09333627664408366,0.09289600700139998,0.0928960070014,31404800,0.0,0.0
1981-04-03,0.0933363139629364,0.09377657790347388,0.0933363139629364,0.0933363139629364,16486400,0.0,0.0
1981-04-06,0.09201549740631486,0.09201549740631486,0.09157522767782211,0.09157522767782211,22803200,0.0,0.0
1981-04-07,0.09113498948773398,0.09113498948773398,0.09069472551345825,0.09069472551345825,10684800,0.0,0.0
1981-04-08,0.09509737044572829,0.09597789827904844,0.09509737044572829,0.0950973704457283,21952000,0.0,0.0
1981-04-09,0.09685841202735901,0.09729867585327767,0.09685841202735901,0.09685841202735901,12499200,0.0,0.0
1981-04-10,0.09817921370267867,0.09861947754796668,0.09817921370267867,0.09817921370267868,33465600,0.0,0.0
1981-04-13,0.09817921370267867,0.09861947754796668,0.09817921370267867,0.09817921370267868,16060800,0.0,0.0
1981-04-14,0.09817921370267867,0.09861947754796668,0.09817921370267867,0.09817921370267868,6652800,0.0,0.0
1981-04-15,0.09377657790347388,0.09377657790347388,0.0933363139629364,0.0933363139629364,34048000,0.0,0.0
1981-04-16,0.08849338609835167,0.08849338609835167,0.08805312216281891,0.08805312216281891,23878400,0.0,0.0
1981-04-20,0.09069472551345825,0.09113498948773398,0.09069472551345825,0.09069472551345825,35347200,0.0,0.0
1981-04-21,0.09685841202735901,0.09729867585327767,0.09685841202735901,0.09685841202735901,28537600,0.0,0.0
1981-04-22,0.10038053244352341,0.10082079623511885,0.10038053244352341,0.10038053244352341,18995200,0.0,0.0
1981-04-23,0.10302212834358215,0.10346240394773397,0.10302212834358215,0.10302212834358215,58016000,0.0,0.0
1981-04-24,0.10302210149123553,0.10302210149123553,0.10214157402515411,0.10214157402515411,35056000,0.0,0.0
1981-04-27,0.10170132822086371,0.10170132822086371,0.10126106441020966,0.10126106441020966,38528000,0.0,0.0
1981-04-28,0.09994027926815105,0.09994027926815105,0.09950001537799835,0.09950001537799835,32188800,0.0,0.0
1981-04-29,0.09861947754796668,0.09861947754796668,0.09817921370267867,0.09817921370267868,13641600,0.0,0.0
1981-04-30,0.0999402701854706,0.10082080964211064,0.0999402701854706,0.09994027018547058,12611200,0.0,0.0
1981-05-01,0.0999402701854706,0.10082080964211064,0.0999402701854706,0.09994027018547058,16553600,0.0,0.0
1981-05-04,0.09994027926815105,0.09994027926815105,0.09950001537799835,0.09950001537799835,14448000,0.0,0.0
1981-05-05,0.09950002450104613,0.09950002450104613,0.09905976057052612,0.09905976057052612,17539200,0.0,0.0
1981-05-06,0.09685843605618814,0.09685843605618814,0.09641817212104796,0.09641817212104797,18950400,0.0,0.0
1981-05-07,0.09773894399404526,0.09817921371757901,0.09773894399404526,0.09773894399404526,9363200,0.0,0.0
1981-05-08,0.09861946851015091,0.09905973231509169,0.09861946851015091,0.09861946851015091,7907200,0.0,0.0
1981-05-11,0.09685843605618814,0.09685843605618814,0.09641817212104796,0.09641817212104797,11939200,0.0,0.0
1981-05-12,0.09641817212104796,0.09773896392646851,0.09641817212104796,0.09641817212104797,4256000,0.0,0.0
1981-05-13,0.09641818719573088,0.09729871520367905,0.09597791731357574,0.09597791731357574,4905600,0.0,0.0
1981-05-14,0.09553763444939682,0.09553763444939682,0.09465710073709488,0.09465710073709488,4928000,0.0,0.0
1981-05-15,0.09685841202735901,0.09817920938329364,0.09685841202735901,0.09685841202735901,4905600,0.0,0.0
1981-05-18,0.09861946851015091,0.09949999612003246,0.09861946851015091,0.09861946851015091,4166400,0.0,0.0
1981-05-19,0.09729867585327767,0.09729867585327767,0.09685841202735901,0.09685841202735901,25424000,0.0,0.0
1981-05-20,0.0999402701854706,0.10082080964211064,0.0999402701854706,0.09994027018547058,13283200,0.0,0.0
1981-05-21,0.10566373169422151,0.10610399557746325,0.10566373169422151,0.1056637316942215,32211200,0.0,0.0
1981-05-22,0.11050663888454436,0.11138716649933081,0.11050663888454436,0.11050663888454437,31427200,0.0,0.0
1981-05-26,0.11050664792046491,0.11050664792046491,0.11006638407707214,0.11006638407707214,85344000,0.0,0.0
1981-05-27,0.11623012274503708,0.11667038666929223,0.11623012274503708,0.11623012274503708,149497600,0.0,0.0
1981-05-28,0.11623012274503708,0.11667038666929223,0.11623012274503708,0.11623012274503708,73987200,0.0,0.0
1981-05-29,0.11667036265134811,0.11711062648496985,0.11667036265134811,0.11667036265134811,59382400,0.0,0.0
1981-06-01,0.11667036265134811,0.11711062648496985,0.11667036265134811,0.11667036265134811,51251200,0.0,0.0
1981-06-02,0.11138720982471995,0.11138720982471995,0.11094694584608078,0.11094694584608078,40432000,0.0,0.0
1981-06-03,0.11094694584608078,0.11182747380335911,0.11094694584608078,0.11094694584608078,39446400,0.0,0.0
1981-06-04,0.11314827948808669,0.11358854347447855,0.11314827948808669,0.1131482794880867,56067200,0.0,0.0
1981-06-05,0.1118274496358838,0.1118274496358838,0.11138718575239182,0.11138718575239182,57680000,0.0,0.0
1981-06-08,0.10786505201596625,0.10786505201596625,0.1074247881770134,0.1074247881770134,93497600,0.0,0.0
1981-06-09,0.10962616652250291,0.11006643055179384,0.10962616652250291,0.1096261665225029,119593600,0.0,0.0
1981-06-10,0.11094694584608078,0.11226773778199828,0.11094694584608078,0.11094694584608078,25222400,0.0,0.0
1981-06-11,0.11578986048698425,0.11623012441757474,0.11578986048698425,0.11578986048698425,38976000,0.0,0.0
1981-06-12,0.1149093377079313,0.1149093377079313,0.11446907371282578,0.11446907371282578,25804800,0.0,0.0
1981-06-15,0.11446907545658522,0.11446907545658522,0.11402881145477295,0.11402881145477295,143763200,0.0,0.0
1981-06-16,0.11226768196788336,0.11226768196788336,0.11182741820812227,0.11182741820812225,37251200,0.0,0.0
1981-06-17,0.11050664792046491,0.11050664792046491,0.11006638407707214,0.11006638407707214,27574400,0.0,0.0
1981-06-18,0.11006643055179384,0.11050669458108478,0.10962616652250291,0.1096261665225029,23049600,0.0,0.0
1981-06-19,0.10698454995702983,0.10698454995702983,0.10654428601264954,0.10654428601264954,27507200,0.0,0.0
1981-06-22,0.10302215987037498,0.10302215987037498,0.10258189588785172,0.10258189588785172,10841600,0.0,0.0
1981-06-23,0.10434294492006302,0.10522347272769039,0.10434294492006302,0.10434294492006302,15030400,0.0,0.0
1981-06-24,0.10258188433647837,0.10258188433647837,0.10170135647058487,0.10170135647058487,23027200,0.0,0.0
1981-06-25,0.1039026528596878,0.10434291664419448,0.1039026528596878,0.1039026528596878,24259200,0.0,0.0
1981-06-26,0.10346243560925977,0.10346243560925977,0.10258189588785172,0.10258189588785172,23788800,0.0,0.0
1981-06-29,0.09994028843156615,0.09994028843156615,0.09905976057052612,0.09905976057052612,10595200,0.0,0.0
1981-06-30,0.09201549740631486,0.09201549740631486,0.09157522767782211,0.09157522767782211,35907200,0.0,0.0
1981-07-01,0.09113498948773398,0.09113498948773398,0.09069472551345825,0.09069472551345825,170464000,0.0,0.0
1981-07-02,0.09069472551345825,0.09113498948773398,0.09069472551345825,0.09069472551345825,30284800,0.0,0.0
1981-07-06,0.08849338026723011,0.08849338026723011,0.08761285245418549,0.08761285245418549,16531200,0.0,0.0
1981-07-07,0.08849337697029114,0.08937391062871006,0.08849337697029114,0.08849337697029114,15836800,0.0,0.0
1981-07-08,0.09201551973819733,0.09245578369536178,0.09201551973819733,0.09201551973819733,16620800,0.0,0.0
1981-07-09,0.08541149798944497,0.08541149798944497,0.08497123420238495,0.08497123420238495,32883200,0.0,0.0
1981-07-10,0.07880752691740625,0.07880752691740625,0.07836726307868958,0.07836726307868958,55171200,0.0,0.0
1981-07-13,0.08012837171554565,0.08056863581472183,0.08012837171554565,0.08012837171554565,45740800,0.0,0.0
1981-07-14,0.08365046977996826,0.08453100357770896,0.08365046977996826,0.08365046977996826,19779200,0.0,0.0
1981-07-15,0.08585179597139357,0.08629205990366695,0.08585179597139357,0.08585179597139359,10953600,0.0,0.0
1981-07-16,0.08805312216281891,0.08893365591206455,0.08805312216281891,0.08805312216281891,15232000,0.0,0.0
1981-07-17,0.09113498777151108,0.09157525173749591,0.09113498777151108,0.09113498777151108,19824000,0.0,0.0
1981-07-20,0.08541149798944497,0.08541149798944497,0.08497123420238495,0.08497123420238495,23654400,0.0,0.0
1981-07-21,0.08497126569689793,0.08497126569689793,0.08453100174665451,0.08453100174665451,31942400,0.0,0.0
1981-07-22,0.08056859247874619,0.08056859247874619,0.07968806475400925,0.07968806475400925,22668800,0.0,0.0
1981-07-23,0.08188940584659576,0.08232966979446157,0.08188940584659576,0.08188940584659576,34451200,0.0,0.0
1981-07-24,0.08453100174665451,0.08497126569689793,0.08453100174665451,0.08453100174665451,28851200,0.0,0.0
1981-07-27,0.08805312216281891,0.08849338609835167,0.08805312216281891,0.08805312216281891,17337600,0.0,0.0
1981-07-28,0.08541149798944497,0.08541149798944497,0.08497123420238495,0.08497123420238495,22848000,0.0,0.0
1981-07-29,0.08409073961792883,0.08409073961792883,0.08365046977996826,0.08365046977996826,15500800,0.0,0.0
1981-07-30,0.08673231303691864,0.08761284667001043,0.08673231303691864,0.08673231303691864,9900800,0.0,0.0
1981-07-31,0.08805312216281891,0.08849338609835167,0.08805312216281891,0.08805312216281891,10953600,0.0,0.0
1981-08-03,0.08805311802582842,0.08805311802582842,0.08717259019613266,0.08717259019613266,12432000,0.0,0.0
1981-08-04,0.08849337697029114,0.08893364673859036,0.08849337697029114,0.08849337697029114,31673600,0.0,0.0
1981-08-05,0.09113498777151108,0.09157525173749591,0.09113498777151108,0.09113498777151108,17494400,0.0,0.0
1981-08-06,0.08937389559381984,0.08937389559381984,0.08893363177776337,0.08893363177776337,10528000,0.0,0.0
1981-08-07,0.08893363177776337,0.08937389559381984,0.08893363177776337,0.08893363177776337,9206400,0.0,0.0
1981-08-11,0.08717260700830362,0.08717260700830362,0.0862920731306076,0.0862920731306076,71456000,0.0,0.0
1981-08-12,0.08497126569689793,0.08497126569689793,0.08453100174665451,0.08453100174665451,26275200,0.0,0.0
1981-08-13,0.08232966979446157,0.08232966979446157,0.08188940584659576,0.08188940584659576,27484800,0.0,0.0
1981-08-14,0.08144913790197977,0.08144913790197977,0.08056860417127609,0.08056860417127609,24192000,0.0,0.0
1981-08-17,0.07880755865500115,0.07880755865500115,0.07792703062295914,0.07792703062295914,18905600,0.0,0.0
1981-08-18,0.07704650818146198,0.07704650818146198,0.07616597414016724,0.07616597414016724,17001600,0.0,0.0
1981-08-19,0.0761659326034998,0.0761659326034998,0.075285404920578,0.075285404920578,20675200,0.0,0.0
1981-08-20,0.07616597414016724,0.07660624409990566,0.07616597414016724,0.07616597414016724,17113600,0.0,0.0
1981-08-21,0.0717633012306415,0.0717633012306415,0.07088276743888855,0.07088276743888855,41910400,0.0,0.0
1981-08-24,0.06692035654497562,0.06692035654497562,0.06648009270429611,0.06648009270429611,23072000,0.0,0.0
1981-08-25,0.0682411715388298,0.0686814413711966,0.0682411715388298,0.0682411715388298,40700800,0.0,0.0
1981-08-26,0.06736063966999127,0.06736063966999127,0.06692036986351013,0.06692036986351013,33600000,0.0,0.0
1981-08-27,0.06736062467098236,0.06780088850125111,0.06736062467098236,0.06736062467098236,25916800,0.0,0.0
1981-08-28,0.07088276743888855,0.07132303139567481,0.07088276743888855,0.07088276743888855,38035200,0.0,0.0
1981-08-31,0.07088276743888855,0.07132303139567481,0.07088276743888855,0.07088276743888855,40947200,0.0,0.0
1981-09-01,0.075285404920578,0.0757256687620389,0.075285404920578,0.075285404920578,37027200,0.0,0.0
1981-09-02,0.07660621404647827,0.07704647795531443,0.07660621404647827,0.07660621404647827,19376000,0.0,0.0
1981-09-03,0.07352433502745702,0.07352433502745702,0.07264380156993866,0.07264380156993866,37475200,0.0,0.0
1981-09-04,0.07220355585487487,0.07220355585487487,0.0717632919549942,0.0717632919549942,15254400,0.0,0.0
1981-09-08,0.0700022296955022,0.0700022296955022,0.06956196576356888,0.06956196576356888,25446400,0.0,0.0
1981-09-09,0.06956196576356888,0.0700022296955022,0.06956196576356888,0.06956196576356888,30531200,0.0,0.0
1981-09-10,0.0700022354722023,0.0704425053186475,0.0700022354722023,0.0700022354722023,34809600,0.0,0.0
1981-09-11,0.069561967448111,0.069561967448111,0.06912170350551605,0.06912170350551605,17539200,0.0,0.0
1981-09-14,0.06736063966999127,0.06736063966999127,0.06692036986351013,0.06692036986351013,27686400,0.0,0.0
1981-09-15,0.06559959072264006,0.06559959072264006,0.06515932083129883,0.06515932083129883,19510400,0.0,0.0
1981-09-16,0.06427875901354764,0.06427875901354764,0.06383848935365677,0.06383848935365677,19353600,0.0,0.0
1981-09-17,0.0625177063145397,0.0625177063145397,0.062077436596155174,0.06207743659615517,19376000,0.0,0.0
1981-09-18,0.06251771748065948,0.06295798139949951,0.06251771748065948,0.06251771748065948,26320000,0.0,0.0
1981-09-21,0.06295797228813171,0.06339823614325613,0.06295797228813171,0.06295797228813171,49033600,0.0,0.0
1981-09-22,0.059876130754788356,0.059876130754788356,0.05943586677312851,0.05943586677312851,47420800,0.0,0.0
1981-09-23,0.058995589221028835,0.058995589221028835,0.05811506137251854,0.05811506137251854,28201600,0.0,0.0
1981-09-24,0.0581150614670363,0.0581150614670363,0.057674791663885124,0.05767479166388512,18300800,0.0,0.0
1981-09-25,0.051070793804952594,0.051070793804952594,0.050190266221761703,0.050190266221761703,34608000,0.0,0.0
1981-09-28,0.05063053220510483,0.051070796015758875,0.05063053220510483,0.05063053220510483,91728000,0.0,0.0
1981-09-29,0.05327214300632477,0.05371240695070506,0.05327214300632477,0.05327214300632477,94684800,0.0,0.0
1981-09-30,0.0537123940885067,0.05415265792745955,0.0537123940885067,0.0537123940885067,49996800,0.0,0.0
1981-10-01,0.0537123940885067,0.05415265792745955,0.0537123940885067,0.0537123940885067,61129600,0.0,0.0
1981-10-02,0.05811506137251854,0.05855532529677369,0.05811506137251854,0.05811506137251854,45046400,0.0,0.0
1981-10-05,0.059876136481761925,0.0607566645293015,0.059876136481761925,0.05987613648176193,43097600,0.0,0.0
1981-10-06,0.059876130754788356,0.059876130754788356,0.05943586677312851,0.05943586677312851,28358400,0.0,0.0
1981-10-07,0.06295797228813171,0.06383849999838054,0.06295797228813171,0.06295797228813171,38841600,0.0,0.0
1981-10-08,0.06515932083129883,0.06559959072264006,0.06515932083129883,0.06515932083129883,31091200,0.0,0.0
1981-10-09,0.06559960544109344,0.06648013366497596,0.06559960544109344,0.06559960544109344,54521600,0.0,0.0
1981-10-12,0.06780090183019638,0.0682411657470164,0.06780090183019638,0.06780090183019638,27350400,0.0,0.0
1981-10-13,0.06780090183019638,0.06868143554201629,0.06780090183019638,0.06780090183019638,44195200,0.0,0.0
1981-10-14,0.06427875901354764,0.06427875901354764,0.06383848935365677,0.06383848935365677,30979200,0.0,0.0
1981-10-15,0.06515932083129883,0.06559959072264006,0.06515932083129883,0.06515932083129883,29433600,0.0,0.0
1981-10-16,0.06471904534917217,0.06471904534917217,0.06427878141403198,0.06427878141403198,36467200,0.0,0.0
1981-10-19,0.06559960544109344,0.0660398695530347,0.06559960544109344,0.06559960544109344,20585600,0.0,0.0
1981-10-20,0.06912170350551605,0.069561967448111,0.06912170350551605,0.06912170350551605,35728000,0.0,0.0
1981-10-21,0.06912170350551605,0.069561967448111,0.06912170350551605,0.06912170350551605,76899200,0.0,0.0
1981-10-22,0.06912169020417538,0.06912169020417538,0.06868142634630203,0.06868142634630203,32278400,0.0,0.0
1981-10-23,0.06736063966999127,0.06736063966999127,0.06692036986351013,0.06692036986351013,27910400,0.0,0.0
1981-10-26,0.06692036986351013,0.06736063966999127,0.06692036986351013,0.06692036986351013,27283200,0.0,0.0
1981-10-27,0.0682411715388298,0.069121705325383,0.0682411715388298,0.0682411715388298,85590400,0.0,0.0
1981-10-28,0.07044248282909393,0.07088274665679939,0.07044248282909393,0.07044248282909393,44172800,0.0,0.0
1981-10-29,0.0700022296955022,0.0700022296955022,0.06956196576356888,0.06956196576356888,30486400,0.0,0.0
1981-10-30,0.07044248282909393,0.07088274665679939,0.07044248282909393,0.07044248282909393,52729600,0.0,0.0
1981-11-02,0.07044248282909393,0.07088274665679939,0.07044248282909393,0.07044248282909393,36915200,0.0,0.0
1981-11-03,0.0700022296955022,0.0700022296955022,0.06956196576356888,0.06956196576356888,28380800,0.0,0.0
1981-11-04,0.0682411657470164,0.0682411657470164,0.06780090183019638,0.06780090183019638,23811200,0.0,0.0
1981-11-05,0.06339823614325613,0.06339823614325613,0.06295797228813171,0.06295797228813171,23363200,0.0,0.0
1981-11-06,0.06339823454618454,0.06383849839021821,0.06339823454618454,0.06339823454618454,24595200,0.0,0.0
1981-11-09,0.06427878141403198,0.06471904534917217,0.06427878141403198,0.06427878141403198,20384000,0.0,0.0
1981-11-10,0.06471902132034302,0.0651592850920224,0.06471902132034302,0.06471902132034302,16755200,0.0,0.0
1981-11-11,0.06648009270429611,0.06692035654497562,0.06648009270429611,0.06648009270429611,27440000,0.0,0.0
1981-11-12,0.06868142634630203,0.06912169020417538,0.06868142634630203,0.06868142634630203,39916800,0.0,0.0
1981-11-13,0.06427875901354764,0.06427875901354764,0.06383848935365677,0.06383848935365677,21011200,0.0,0.0
1981-11-16,0.06339823614325613,0.06339823614325613,0.06295797228813171,0.06295797228813171,22556800,0.0,0.0
1981-11-17,0.06427878141403198,0.06471904534917217,0.06427878141403198,0.06427878141403198,35414400,0.0,0.0
1981-11-18,0.06648009270429611,0.06692035654497562,0.06648009270429611,0.06648009270429611,29142400,0.0,0.0
1981-11-19,0.06648009270429611,0.06692035654497562,0.06648009270429611,0.06648009270429611,40006400,0.0,0.0
1981-11-20,0.06692036986351013,0.06736063966999127,0.06692036986351013,0.06692036986351013,38102400,0.0,0.0
1981-11-23,0.06471902279526044,0.06471902279526044,0.06383848935365677,0.06383848935365677,22960000,0.0,0.0
1981-11-24,0.06383849839021821,0.06383849839021821,0.06339823454618454,0.06339823454618454,22153600,0.0,0.0
1981-11-25,0.06471902132034302,0.0651592850920224,0.06471902132034302,0.06471902132034302,52550400,0.0,0.0
1981-11-27,0.06648009270429611,0.06692035654497562,0.06648009270429611,0.06648009270429611,37251200,0.0,0.0
1981-11-30,0.0660398695530347,0.0660398695530347,0.06559960544109344,0.06559960544109344,23968000,0.0,0.0
1981-12-01,0.06559960544109344,0.0660398695530347,0.06559960544109344,0.06559960544109344,23385600,0.0,0.0
1981-12-02,0.06603983044624329,0.06648009429747359,0.06603983044624329,0.06603983044624329,37564800,0.0,0.0
1981-12-03,0.06559959072264006,0.06559959072264006,0.06515932083129883,0.06515932083129883,20428800,0.0,0.0
1981-12-04,0.06692036986351013,0.06736063966999127,0.06692036986351013,0.06692036986351013,137155200,0.0,0.0
1981-12-07,0.06736062467098236,0.06780088850125111,0.06736062467098236,0.06736062467098236,59292800,0.0,0.0
1981-12-08,0.0669203581487039,0.0669203581487039,0.06603983044624329,0.06603983044624329,50624000,0.0,0.0
1981-12-09,0.06648009270429611,0.06692035654497562,0.06648009270429611,0.06648009270429611,34272000,0.0,0.0
1981-12-10,0.06648009270429611,0.06692035654497562,0.06648009270429611,0.06648009270429611,37408000,0.0,0.0
1981-12-11,0.06648009429747359,0.0669203581487039,0.06603983044624329,0.06603983044624329,76092800,0.0,0.0
1981-12-14,0.06471902279526044,0.06471902279526044,0.06383848935365677,0.06383848935365677,25244800,0.0,0.0
